z_centrality,z_sentiment,composite_index
0.4,0.3333333333333333,0.5
0.0,0.2222222222222222,0.0
0.0,0.2222222222222222,0.5
0.1111111111111111,0.09090909090909091,0.0
0.1111111111111111,0.46153846153846156,0.5714285714285714
0.3333333333333333,0.5333333333333333,0.5
0.1111111111111111,0.2,0.0
0.125,0.14285714285714285,0.25
0.18181818181818182,0.25,0.2857142857142857
0.2222222222222222,0.3076923076923077,0.6666666666666666
0.25,0.4166666666666667,0.2
0.125,0.2727272727272727,0.3333333333333333
0.5714285714285714,0.3076923076923077,0.16666666666666666
0.375,0.375,0.0
0.125,0.23076923076923078,0.18181818181818182
0.2,0.4444444444444444,
0.18181818181818182,0.2,0.14285714285714285
0.0,0.14285714285714285,0.14285714285714285
0.4,0.25,0.4
0.5714285714285714,0.6153846153846154,0.5714285714285714
0.5,0.2857142857142857,0.75
0.2857142857142857,0.35714285714285715,0.42857142857142855
0.2,0.46153846153846156,0.4
0.2222222222222222,0.5,0.5
0.1875,0.5454545454545454,0.3
0.2,0.4166666666666667,0.3333333333333333
0.09090909090909091,0.3,0.4
0.125,0.25,0.14285714285714285
0.0,0.5454545454545454,0.5
0.16666666666666666,0.6,0.2
0.125,0.3,0.5
0.2,0.2727272727272727,0.25
0.1,0.2,0.0
0.09090909090909091,0.2,0.125
0.5,0.6923076923076923,0.6
1.0,0.5833333333333334,0.8571428571428571
0.0,0.16666666666666666,0.16666666666666666
0.0,0.2222222222222222,0.14285714285714285
0.2,0.5,0.3333333333333333
0.3076923076923077,0.5333333333333333,0.5
0.5,0.3076923076923077,0.16666666666666666
0.2,0.5714285714285714,0.42857142857142855
0.1,0.18181818181818182,0.3333333333333333
0.4166666666666667,0.3,0.6
0.2,0.5,0.2857142857142857
0.3333333333333333,0.2727272727272727,0.3333333333333333
0.14285714285714285,0.4,0.4
0.2222222222222222,0.25,0.25
0.0,0.5,0.375
0.3333333333333333,0.5,1.0
0.14285714285714285,0.46153846153846156,0.5
0.15384615384615385,0.3333333333333333,0.3333333333333333
0.125,0.6363636363636364,0.4
0.1111111111111111,0.4166666666666667,0.2857142857142857
0.14285714285714285,0.5,0.5
0.2727272727272727,0.3,0.375
0.0,0.1,0.2
0.2727272727272727,0.625,0.625
0.125,0.5,0.5
0.14285714285714285,0.2222222222222222,0.2
0.18181818181818182,0.4444444444444444,0.16666666666666666
0.15384615384615385,0.3,0.3333333333333333
0.0,0.26666666666666666,0.3333333333333333
0.3,0.5,0.3333333333333333
0.2,0.15384615384615385,0.4
0.3,0.5,0.4
0.3333333333333333,0.4166666666666667,0.6
0.2857142857142857,0.25,0.3333333333333333
0.0,0.23076923076923078,0.16666666666666666
0.3333333333333333,0.2727272727272727,0.4
0.3333333333333333,0.18181818181818182,0.3333333333333333
0.125,0.3076923076923077,0.14285714285714285
0.2727272727272727,0.7777777777777778,0.5
0.25,0.2,0.2
0.16666666666666666,0.5,0.1111111111111111
0.09090909090909091,0.3,0.125
0.16666666666666666,0.45454545454545453,0.42857142857142855
0.4444444444444444,0.38461538461538464,0.5
0.18181818181818182,0.2857142857142857,0.2857142857142857
0.4444444444444444,0.2222222222222222,0.2222222222222222
0.2,0.15384615384615385,0.14285714285714285
0.14285714285714285,0.42857142857142855,0.4444444444444444
0.375,0.3333333333333333,0.16666666666666666
0.4,0.46153846153846156,0.6
0.375,0.6153846153846154,0.8571428571428571
0.2727272727272727,0.38461538461538464,0.2857142857142857
0.1,0.7272727272727273,0.2857142857142857
0.5,0.5,0.5714285714285714
0.08333333333333333,0.1111111111111111,0.2
0.25,0.3125,0.5
0.125,0.6,0.5714285714285714
0.36363636363636365,0.3125,0.42857142857142855
0.125,0.3333333333333333,0.125
0.16666666666666666,0.5555555555555556,0.8
0.3333333333333333,0.2,1.0
0.0,0.35714285714285715,0.2
0.0,0.2857142857142857,0.1111111111111111
0.25,0.38461538461538464,0.2857142857142857
0.15384615384615385,0.16666666666666666,0.0
0.14285714285714285,0.3,0.4
0.16666666666666666,0.18181818181818182,0.0
0.16666666666666666,0.625,0.42857142857142855
0.14285714285714285,0.38461538461538464,0.4
0.3,0.6,0.6
0.125,0.4166666666666667,0.14285714285714285
0.4444444444444444,0.3,0.25
0.1,0.2727272727272727,0.25
0.16666666666666666,0.35714285714285715,0.3333333333333333
0.1111111111111111,0.16666666666666666,0.2
0.16666666666666666,0.2727272727272727,0.2
0.0,0.3333333333333333,0.0
0.18181818181818182,0.5,0.2222222222222222
0.09090909090909091,0.3333333333333333,0.25
0.125,0.125,0.0
0.2,0.09090909090909091,0.0
0.2,0.3333333333333333,0.42857142857142855
0.5555555555555556,0.23076923076923078,0.375
0.21428571428571427,0.2222222222222222,0.2222222222222222
0.0,0.38461538461538464,0.2
0.0,0.45454545454545453,0.8333333333333334
0.2857142857142857,0.3,0.6
0.14285714285714285,0.3,0.2857142857142857
0.2857142857142857,0.5,0.42857142857142855
0.7142857142857143,0.5625,0.75
0.375,0.5,0.3333333333333333
0.42857142857142855,0.45454545454545453,1.0
0.3333333333333333,0.5,0.25
0.2,0.2727272727272727,0.2
0.125,0.1,0.0
0.4444444444444444,0.4666666666666667,0.8333333333333334
0.2,0.6666666666666666,0.6
0.2222222222222222,0.2727272727272727,0.5
0.14285714285714285,0.375,0.25
0.2,0.42857142857142855,0.16666666666666666
0.09090909090909091,0.23076923076923078,0.3333333333333333
0.1,0.4166666666666667,0.375
0.25,0.45454545454545453,0.375
0.0,0.35714285714285715,0.2
0.18181818181818182,0.26666666666666666,0.2857142857142857
0.14285714285714285,0.4166666666666667,0.25
0.2222222222222222,0.35714285714285715,0.5
0.1,0.4,0.2857142857142857
0.2222222222222222,0.4444444444444444,0.5
0.125,0.46153846153846156,0.3333333333333333
0.25,0.42857142857142855,0.5
0.3,0.7142857142857143,0.375
0.3333333333333333,0.5833333333333334,0.36363636363636365
0.2727272727272727,0.3076923076923077,0.42857142857142855
0.5555555555555556,0.5625,0.8571428571428571
0.3333333333333333,0.4166666666666667,0.6
0.42857142857142855,0.5,0.75
0.25,0.5714285714285714,0.5714285714285714
0.4444444444444444,0.375,0.3333333333333333
0.5,0.25,0.375
0.16666666666666666,0.23076923076923078,0.4
0.36363636363636365,0.3076923076923077,0.2727272727272727
0.15384615384615385,0.4166666666666667,0.5714285714285714
0.16666666666666666,0.5263157894736842,0.5
0.0,0.4444444444444444,0.1111111111111111
0.375,0.3076923076923077,0.5
0.36363636363636365,0.3333333333333333,0.3333333333333333
0.3333333333333333,0.4166666666666667,0.4444444444444444
0.16666666666666666,0.3,0.5
0.1111111111111111,0.2727272727272727,0.16666666666666666
0.5,0.36363636363636365,0.2857142857142857
0.3333333333333333,0.5,0.6
0.2222222222222222,0.4444444444444444,0.25
0.0,0.25,0.0
0.125,0.36363636363636365,0.2857142857142857
0.3333333333333333,0.3076923076923077,0.6666666666666666
0.38461538461538464,0.3333333333333333,0.3333333333333333
0.75,0.3888888888888889,0.6666666666666666
0.4444444444444444,0.46153846153846156,0.4
0.375,0.7142857142857143,0.8
0.0,0.3076923076923077,0.16666666666666666
0.0,0.4,0.3
0.0,0.45454545454545453,0.3333333333333333
0.5555555555555556,0.4,0.6666666666666666
0.0,0.2,0.16666666666666666
0.2857142857142857,0.3333333333333333,0.16666666666666666
0.2857142857142857,0.46153846153846156,0.2222222222222222
0.5,0.5,0.625
0.3,0.35714285714285715,0.3333333333333333
0.42857142857142855,0.4166666666666667,0.4
0.2,0.2857142857142857,0.3333333333333333
0.2857142857142857,0.18181818181818182,0.2857142857142857
0.1111111111111111,0.42857142857142855,0.5
0.14285714285714285,0.25,0.3333333333333333
0.375,0.35714285714285715,0.36363636363636365
0.15384615384615385,0.4166666666666667,0.3076923076923077
0.4444444444444444,0.5714285714285714,0.5714285714285714
0.42857142857142855,0.46153846153846156,0.6
0.3333333333333333,0.42857142857142855,0.8
0.3,0.5555555555555556,0.3333333333333333
0.125,0.6,0.5
0.125,0.36363636363636365,0.3333333333333333
0.2727272727272727,0.4444444444444444,0.5
0.1,0.5,0.1
0.25,0.45454545454545453,0.3333333333333333
0.125,0.09090909090909091,0.2
0.3333333333333333,0.6666666666666666,0.5714285714285714
0.3333333333333333,0.45454545454545453,0.625
0.375,0.5,0.5
0.25,0.6,0.5714285714285714
0.18181818181818182,0.5,0.3333333333333333
0.0,0.36363636363636365,0.14285714285714285
0.18181818181818182,0.25,0.25
0.375,0.38461538461538464,0.4444444444444444
0.1,0.3333333333333333,0.0
0.2857142857142857,0.5,0.4
0.2,0.3333333333333333,0.3333333333333333
0.3,0.36363636363636365,0.5
0.08333333333333333,0.14285714285714285,0.16666666666666666
0.0,0.16666666666666666,0.16666666666666666
0.4444444444444444,0.45454545454545453,0.36363636363636365
0.5,0.46153846153846156,1.0
0.3333333333333333,0.4666666666666667,0.5714285714285714
0.14285714285714285,0.46153846153846156,0.25
0.16666666666666666,0.3333333333333333,0.5
0.3333333333333333,0.2222222222222222,0.25
0.5,0.2,0.25
0.0,0.125,0.14285714285714285
0.125,0.5555555555555556,0.14285714285714285
0.0,0.4166666666666667,0.3333333333333333
0.1111111111111111,0.2,0.2222222222222222
0.16666666666666666,0.2222222222222222,0.0
0.2857142857142857,0.25,0.3333333333333333
0.2222222222222222,0.3076923076923077,0.25
0.1111111111111111,0.38461538461538464,0.375
0.6363636363636364,0.5833333333333334,0.75
0.16666666666666666,0.25,0.2
0.2,0.3333333333333333,0.4
0.4,0.36363636363636365,0.4
0.14285714285714285,0.5454545454545454,0.3333333333333333
0.2,0.3,0.4
0.4166666666666667,0.5,0.6
0.14285714285714285,0.4444444444444444,0.4
0.3333333333333333,0.4166666666666667,0.3333333333333333
0.21428571428571427,0.6666666666666666,0.5
0.0,0.2727272727272727,0.25
0.09090909090909091,0.125,0.0
0.1111111111111111,0.125,0.0
0.0,0.3,0.42857142857142855
0.0,0.36363636363636365,0.2222222222222222
0.35714285714285715,0.6363636363636364,0.7777777777777778
0.0,0.09090909090909091,0.0
0.16666666666666666,0.5,0.4
0.125,0.2857142857142857,0.2
0.1,0.3,0.2
0.25,0.375,0.2857142857142857
0.1111111111111111,0.3333333333333333,0.3333333333333333
0.125,0.4,0.3333333333333333
0.15384615384615385,0.5714285714285714,0.3333333333333333
0.25,0.5555555555555556,0.0
0.16666666666666666,0.6,0.5
0.0,0.0,0.0
0.4444444444444444,0.6,0.5
0.1111111111111111,0.3333333333333333,0.25
0.1,0.5,0.25
0.3333333333333333,0.375,0.42857142857142855
0.3333333333333333,0.25,0.3333333333333333
0.3076923076923077,0.6666666666666666,0.5
0.5,0.2,0.42857142857142855
0.375,0.5833333333333334,0.5714285714285714
0.2,0.4666666666666667,0.4
0.25,0.5714285714285714,0.2857142857142857
0.0,0.3888888888888889,0.8333333333333334
0.5,0.5555555555555556,0.5714285714285714
0.18181818181818182,0.36363636363636365,0.2
0.3333333333333333,0.5384615384615384,1.0
0.25,0.2857142857142857,0.25
0.125,0.4166666666666667,0.3333333333333333
0.3333333333333333,0.3333333333333333,0.375
0.2727272727272727,0.3,0.3333333333333333
0.08333333333333333,0.25,0.2
0.42857142857142855,0.4666666666666667,0.75
0.3333333333333333,0.5384615384615384,0.625
0.14285714285714285,0.6153846153846154,0.3333333333333333
0.1111111111111111,0.46153846153846156,0.6666666666666666
0.1111111111111111,0.3333333333333333,0.25
0.25,0.6428571428571429,0.625
0.16666666666666666,0.5,0.4
0.3,0.4444444444444444,0.5
0.125,0.3076923076923077,0.3333333333333333
0.16666666666666666,0.7,0.3333333333333333
0.18181818181818182,0.4,0.3333333333333333
0.42857142857142855,0.6666666666666666,0.6
0.1,0.3,0.2857142857142857
0.1111111111111111,0.36363636363636365,0.3333333333333333
0.3333333333333333,0.4,0.6666666666666666
0.14285714285714285,0.3333333333333333,0.18181818181818182
0.09090909090909091,0.4,0.125
0.16666666666666666,0.35714285714285715,0.2
0.08333333333333333,0.25,0.0
0.2222222222222222,0.35714285714285715,0.3333333333333333
0.14285714285714285,0.3333333333333333,0.25
0.25,0.25,0.2
0.1111111111111111,0.14285714285714285,0.2857142857142857
0.375,0.6666666666666666,0.7
0.0,0.2857142857142857,0.2
0.2,0.25,0.42857142857142855
0.08333333333333333,0.16666666666666666,0.25
0.14285714285714285,0.6666666666666666,0.42857142857142855
0.2857142857142857,0.46153846153846156,0.5
0.38461538461538464,0.625,0.42857142857142855
